Id,probability
345,0.3422483788661128
346,0.1362732783806996
347,0.6880785673458797
348,0.06709272297560254
349,0.10985661706383337
350,0.059482072661291845
351,0.2855720286821665
352,0.14734576156389614
353,0.014035952690378117
354,0.36856917584194465
355,0.02778853543798205
356,0.013186632376926343
357,0.9498286816283399
358,0.024732904311292308
359,0.224350407140736
360,0.690049225273126
361,0.2376266826505913
362,0.03100939330004247
363,0.019116605916770085
364,0.09069909330448261
365,0.20193539613425596
366,0.5418609099408805
367,0.07545107728052398
368,0.5475852208974764
369,0.0791352166520771
370,0.5681305708773817
371,0.01839261034696933
372,0.3670245269750445
373,0.0234623392539448
374,0.029231744937278557
375,0.02679776200797882
376,0.04439999360281579
377,0.19662545962660205
378,0.014026197865340805
379,0.22044834703802998
380,0.12928042096574038
381,0.02812941825162082
382,0.1504312612188585
383,0.4644228849580366
384,0.2625392470784309
385,0.016670129098512555
386,0.009213152644836707
387,0.031353728574101854
388,0.023765495213183285
389,0.17584496991467863
390,0.1969703555462574
391,0.012510333208434268
392,0.045957466690698015
393,0.10534359948720302
394,0.6593334384664924
395,0.025676528015790786
396,0.016868778397853668
397,0.5248567128842949
398,0.5184110573515758
399,0.19660564182597404
400,0.20570848430703031
401,0.02512637467836678
402,0.02178214377980816
403,0.06883670568374592
404,0.02252172576232311
405,0.8718429016289346
406,0.6924281290062304
407,0.12139911906385537
408,0.18665763127091697
409,0.10312726379332444
410,0.08173214549905765
411,0.1261603445235276
412,0.27392861080943737
413,0.5053817936923848
414,0.027346673474738202
415,0.027771775438206678
416,0.4941875250462517
417,0.499513300047888
418,0.30613659765810525
419,0.06491491135902766
420,0.05782714721947022
421,0.12269361516192183
422,0.07226555391809589
423,0.21204817161979278
424,0.012724358669165001
425,0.03183176697808479
426,0.08388048357835821
427,0.0536031841160504
428,0.10311266115685154
429,0.19965792277450103
430,0.07667451881937441
431,0.584315090710695
432,0.04297543745415794
433,0.038672846519634145
434,0.08700013585567618
435,0.14610057976412943
436,0.18988884834320827
437,0.6732088432620194
438,0.22706092040509965
439,0.02331159898419606
440,0.12522786320717255
441,0.05623237384138699
442,0.1304201418985772
443,0.10950164533212961
444,0.025650277027462677
445,0.10070652222074379
446,0.4995753319337189
447,0.02872757585388018
448,0.09746641516407614
449,0.1245207817214338
450,0.028688787650207114
451,0.03920056149840666
452,0.04733936444163966
453,0.7044692605944456
454,0.05099104532218896
455,0.3244936942955554
456,0.03127052895587787
457,0.2291029733074894
458,0.017630491531633125
459,0.13489816506457286
460,0.04736584571619765
461,0.04363649235877077
462,0.32442243381916425
463,0.11705178800378394
464,0.47143294594024476
465,0.20358760725710368
466,0.03353741694627739
467,0.05102833742887334
468,0.042391848480778954
469,0.1435001585883071
470,0.4512157097509657
471,0.08440322445429814
472,0.03053645657721587
473,0.302100215076081
474,0.11291952089242685
475,0.030696901549887464
476,0.16314833081393842
477,0.013882640899963902
478,0.062179670988311474
479,0.06833937561327773
480,0.17362496347564677
481,0.40481794504723523
482,0.010474774085014054
483,0.32517666963208514
484,0.5297875425104254
485,0.04433175949629551
486,0.7108290868345071
487,0.13432770525842208
488,0.5792133152237942
489,0.08948371824600794
490,0.2418517312805616
491,0.0376126411718741
492,0.10242155369559984
493,0.8639798452547213
494,0.09052605290673893
495,0.7775878383624745
496,0.09520683670051908
497,0.12914730731313473
498,0.0268068248685634
499,0.35357960886802864
500,0.02837057031241989
501,0.0495074813106701
502,0.06308838285895765
503,0.48399372991018225
504,0.02113905926695078
505,0.014480244750887822
506,0.2154521099796776
507,0.3492170383143501
508,0.02816261874362483
509,0.045752011516988364
510,0.07606902788377788
511,0.02682318471244882
512,0.5012503366863728
513,0.4509378822364318
514,0.21622809552144895
515,0.1468083262095284
516,0.6311008624153421
517,0.019077882925413656
518,0.07520590640486852
519,0.029493341337768497
520,0.10030143883825268
521,0.010763434394098865
522,0.030639495974673987
523,0.32788011300721914
524,0.17774539153512559
525,0.4427590711009834
526,0.7129317702781465
527,0.7038446193534698
528,0.020098630891824006
529,0.45857363451410915
530,0.024590448233466133
531,0.0228988763067143
532,0.02451658125945997
533,0.06820364165985306
534,0.018843465455626027
535,0.01914767385266931
536,0.025105734342379758
537,0.0217024394823293
538,0.16844856734976196
539,0.1348029778381264
540,0.015417281083823339
541,0.03213231349361421
542,0.3452308933807515
543,0.05864987014537519
544,0.3411464287673358
545,0.04637460703879533
546,0.012816796883365131
547,0.22293210026241472
548,0.015312633087172083
549,0.025821941261764358
550,0.16793599137372753
551,0.713934853036786
552,0.2023280387072595
553,0.023043697850174485
554,0.02691911795273997
555,0.18754615394583002
556,0.044763792766484796
557,0.391011875012384
558,0.08918163370854666
559,0.5988242530610288
560,0.2207278200983135
561,0.021323445447209113
562,0.02396542671133796
563,0.5044399970094992
564,0.43949547286354423
565,0.6997550798525064
566,0.05059136020419264
567,0.027935574452591788
568,0.15358961831223147
569,0.815929531767048
570,0.17312148179956213
571,0.2614649883160361
572,0.04121674764986823
573,0.05680822022267261
574,0.20533265281662336
575,0.6124782363462413
576,0.06440847888680955
577,0.10013201878146694
578,0.05560845525961374
579,0.5851749143734724
580,0.0663607744808045
581,0.034531629024214826
582,0.03812499281993753
583,0.028481965878607622
584,0.186522885717158
585,0.3576290335918781
586,0.02836991255162931
587,0.03028030732607365
588,0.3855481956853503
589,0.04758245731486444
590,0.037594478386314224
591,0.4633039591081848
592,0.057421782938197836
593,0.18535998281931054
594,0.20549565423219116
595,0.36364965288598994
596,0.21996284211663494
597,0.1278571172126849
598,0.158955913925697
599,0.07252520911301272
600,0.02367619169050551
601,0.14959258141502418
602,0.24691278860973254
603,0.044246417376263954
604,0.02555681654397118
605,0.4155967052308964
606,0.037827981867250574
607,0.18575865421198115
608,0.14830888267487202
609,0.16051643868778184
610,0.05994035599619656
611,0.5767439614785238
612,0.05104678149631904
613,0.03347238905557624
614,0.12885049264176412
615,0.052634659855794685
616,0.0405825762511694
617,0.4360555058525084
618,0.025476842962431724
619,0.26403938945860067
620,0.08188490653463391
621,0.044357822600895616
622,0.09816127353586933
623,0.3044346206496788
624,0.051233164967173096
625,0.21637976190090225
626,0.8329838005701219
627,0.3518882121815599
628,0.0586520296718161
629,0.044807212763185784
630,0.5592827745594623
631,0.04941813439252605
632,0.21571908569804898
633,0.017791972240624118
634,0.2642074050067202
635,0.21913651468509576
636,0.03245554033406597
637,0.043701652752980595
638,0.154739847069861
639,0.28625952038460745
640,0.029707877479331256
641,0.05079980345399814
642,0.9395228298130964
643,0.6556189229169609
644,0.8331786691298022
645,0.6149326041498316
646,0.6854787656391272
647,0.02872424778018343
648,0.10758664307401264
649,0.05339111185689924
650,0.44713403370270605
651,0.7063828670578874
652,0.032967768246120306
653,0.38295231354631426
654,0.9552540011064837
655,0.04503167974373655
656,0.2834675522403667
657,0.08672101567905433
658,0.04757694931144414
659,0.4765539857576569
660,0.4839529519712282
661,0.21638962684871488
662,0.27507289277610714
663,0.48581373210611983
664,0.5581504211246382
665,0.7722015583969851
666,0.03300675885929924
667,0.09766394840739076
668,0.6655802859948995
669,0.590564929462075
670,0.5109860269004057
671,0.052444691187553696
672,0.5717430361543526
673,0.2827264301655574
674,0.01949514729533304
675,0.8364220589643057
676,0.8426437537884074
677,0.17986656928424988
678,0.5260407618289612
679,0.06476480727621799
680,0.6136470224464924
681,0.060808046076065075
682,0.08397025595230974
683,0.4531330661853585
684,0.06078163244685067
685,0.410913065531471
686,0.04508571478765768
687,0.030723135315679266
688,0.005950284949598468
689,0.2624342990111783
690,0.17342366274621
691,0.33662427663881284
692,0.5499706324109733
693,0.32843818423547616
694,0.21015580125980882
695,0.4400140114746558
696,0.15840845672307927
697,0.017908847280530552
698,0.30963759015081116
699,0.5221220548486879
700,0.13844626628752876
701,0.03813111566410789
702,0.7940171950631583
703,0.2262993528865385
704,0.9191117202897862
705,0.05059444005010417
706,0.08945035995391712
707,0.2113650468647788
708,0.19148519018049867
709,0.06134440540905207
710,0.02144196672349182
711,0.23461554391714445
712,0.293372621846579
713,0.060350927728909855
714,0.02859788076933634
715,0.17713444460540903
716,0.6986127448188274
717,0.01952208146956684
718,0.29647287083599005
719,0.31609180691510413
720,0.007316900048280008
721,0.049320412178429515
722,0.13365968700776973
723,0.09298273596459984
724,0.04648385459295642
725,0.4352149703126008
726,0.02005002132827298
727,0.044370767732902765
728,0.26024684557183664
729,0.23870864497834193
730,0.7617052748553007
731,0.046471363796808544
732,0.1488548556178964
733,0.14511885184188555
734,0.057941800850514924
735,0.14858628211032054
736,0.2740935760042482
737,0.06874704582128162
738,0.3053161636816699
739,0.015136007015292493
740,0.033510188161774486
741,0.028622313882707133
742,0.08376577074050082
743,0.3359981085036366
744,0.23351361399617346
745,0.32328197250240753
746,0.2647772555890192
747,0.0694184884212416
748,0.35086843117543487
749,0.1390352761585319
750,0.4241545668646169
751,0.5183490426828297
752,0.02198691810732678
753,0.1519362782801475
754,0.043243701731637815
755,0.06943704554649179
756,0.021107222390647575
757,0.2606033110799875
758,0.41249630708997925
759,0.046492948109302996
760,0.06705759388167544
761,0.11938559597859395
762,0.5834702563527348
763,0.33598978697588733
764,0.03400643095410432
765,0.02848070477010012
766,0.22119547251904229
767,0.03178731884738559
768,0.4403579121180235
769,0.037953903568380604
770,0.4769742548891898
771,0.023340637801914494
772,0.549147360297316
773,0.5445365060210782
774,0.052242888229777865
775,0.16925225076562017
776,0.03960433958657577
777,0.5773791944965144
778,0.021658369575607725
779,0.040079142017536866
780,0.7767907791068007
781,0.08195770163377979
782,0.05026672961130512
783,0.049005566721412215
784,0.6074127785890837
785,0.2762534754817878
786,0.32171745160372545
787,0.21465114936425278
788,0.24347092476088322
789,0.09628564355815776
790,0.5231204855149504
791,0.04680951453431946
792,0.41312406965572007
793,0.23125658776002594
794,0.08825815759079665
795,0.4425997450522412
796,0.04918553506617541
797,0.4802901266200334
798,0.09283951045771231
799,0.8945427642949609
800,0.14436101240638283
801,0.05901110795746434
802,0.01922948967284467
803,0.4778900448568925
804,0.07354771056326004
805,0.6113276965962896
806,0.06176103519473556
807,0.08246752290589533
808,0.030729693612184052
809,0.16083242090369568
810,0.18972645300883523
811,0.12622662716133803
812,0.0691221167154607
813,0.11432155778246497
814,0.11813690160200133
815,0.6165631517933109
816,0.2974884473222618
817,0.02171213179271503
818,0.14984549752180332
819,0.02078480086536193
820,0.6972002316918288
821,0.12069044872871891
822,0.571234401063508
823,0.021393173206596807
824,0.0436367893126993
825,0.07596729832727493
826,0.13402567982433194
827,0.2161863639689112
828,0.18509721525144213
829,0.0441081334606286
830,0.04262757846063642
831,0.3666061717398578
832,0.07836139205537558
833,0.5442559286426697
834,0.12922946167800103
835,0.6578411706646394
836,0.09167313728399418
837,0.4822255681913051
838,0.013978506622350522
839,0.21756780614318227
840,0.9053794266126186
841,0.39568713957334606
842,0.07989051939575319
843,0.6275615341524445
844,0.3165600086418222
845,0.9611597558133506
846,0.7926575250063423
847,0.037598136596553804
848,0.05665911587023301
849,0.48892925753967326
850,0.018014452148469827
851,0.06937109152694274
852,0.03134244952481265
853,0.22959854682715802
854,0.032014556473847815
855,0.02418896700957151
856,0.3341252384019053
857,0.24043745480844395
858,0.2675011191742051
859,0.05389766971952852
860,0.22447180554408858
861,0.7155895565612528
862,0.028594529830169
863,0.027087359583163096
864,0.05021892211790218
865,0.2353286061780879
866,0.08274658060603657
867,0.030328506606144588
868,0.12658690217616847
869,0.12711910743565216
870,0.02880252138952186
871,0.15879820018148422
872,0.10227186883872498
873,0.023966473177055362
874,0.0511859283002674
875,0.04340066046433412
876,0.160726992941473
877,0.06892897047253672
878,0.0822505069312871
879,0.0262576869541607
880,0.11886804705241308
881,0.12439460000679765
882,0.21034366300038482
883,0.06527888131902476
884,0.04925248426924317
885,0.01469495407501402
886,0.036221047109480105
887,0.10611544177138674
888,0.7037702371723393
889,0.09822299858258843
890,0.12338283987402711
891,0.06064803423033263
892,0.024810988315254582
893,0.35620778775143436
894,0.9120046139760167
895,0.21163647863490878
896,0.12393193588675765
897,0.027987579123041978
898,0.012006951737059086
899,0.043983439807436873
900,0.03549394388221448
901,0.2780663136983989
902,0.17276257846883122
903,0.03657822255500347
904,0.029112621926960364
905,0.058008461208542035
906,0.052007794762632606
907,0.45337820428066156
908,0.7309462594158092
909,0.1524798230943345
910,0.16084081045631807
911,0.2052523506543985
912,0.3070132725086047
913,0.02516532739763959
914,0.027573205966572867
915,0.1269216629490779
916,0.015496037430795457
917,0.1986916663028458
918,0.04217456120110753
919,0.30971065557601146
920,0.3510063412551703
921,0.2765320104313847
922,0.20289192360507677
923,0.6560536432886946
924,0.08746682946817948
925,0.030442476805576612
926,0.406289388254693
927,0.23115395082073933
928,0.1785851722505344
929,0.1514756590039006
930,0.7092686618923741
931,0.2570833769760551
932,0.04241252977795263
933,0.08983692981092999
934,0.025204868006349503
935,0.02602560000546548
936,0.03966888454334857
937,0.06531201566891076
938,0.053388953971216575
939,0.07847073126358606
940,0.05910959647275691
941,0.22722492143246317
942,0.03274492124278871
943,0.1734817037651372
944,0.29853476889827185
945,0.04079048118235972
946,0.039475921862728656
947,0.4338541467868217
948,0.05086078282232615
949,0.014183576013696178
950,0.06481904362644435
951,0.012709970643350412
952,0.7134327793402178
953,0.2256625233498584
954,0.13434866924466585
955,0.6975738130919243
956,0.45094521641114105
957,0.015203810074881008
958,0.42862593235749513
959,0.10985791847981922
960,0.11050870401470496
961,0.09581655460038044
962,0.020922646064931234
963,0.01303583385047949
964,0.035306839856247475
965,0.050773514268144145
966,0.16409746160712746
967,0.16450364572204548
968,0.05797371647251128
969,0.8429701240972118
970,0.6999545209743504
971,0.0852094319405734
972,0.40248599543316094
973,0.061567678103102944
974,0.33838828303837554
975,0.08105712166585571
976,0.15454966795665853
977,0.2438957682452214
978,0.19970046416718218
979,0.25569922737447376
980,0.729916061103877
981,0.03854639069847974
982,0.03192515337721691
983,0.06437945861775012
984,0.06976207134626822
985,0.12474648588164862
986,0.7136061187780324
987,0.033373767932671154
988,0.030782081854171913
989,0.13641239883489734
990,0.046970355408557506
991,0.285418152870133
992,0.021938991695071106
993,0.04078942439886723
994,0.11060399289446544
995,0.06685147658769636
996,0.6304541929933157
997,0.03585731540392967
998,0.1023244581592697
999,0.12006960016067551
1000,0.09178756670303898
1001,0.03764029592820226
1002,0.2725935657077557
1003,0.10122820926957767
1004,0.04662812918216572
1005,0.45711651579223267
1006,0.046819247873924566
1007,0.1366294540670595
1008,0.054084792282032904
1009,0.015559593806912084
1010,0.016275152486612533
1011,0.01730410979523274
1012,0.04608973732845406
1013,0.17036679102177688
1014,0.10424877510820163
1015,0.23970569259173338
1016,0.505245405587409
1017,0.128631828986429
1018,0.23068960737136618
1019,0.46399470364084444
1020,0.05472961475040521
1021,0.208505503027525
1022,0.1734752330264858
1023,0.021381151714202518
1024,0.5737112533234122
1025,0.03114281375815384
1026,0.018430818955773202
1027,0.18295281309752257
1028,0.06708305094219946
1029,0.041928361560121384
1030,0.029215714714429946
1031,0.05552297278824861
1032,0.07943819899550299
1033,0.032542265239479444
1034,0.25733332708838275
1035,0.023194868515036295
1036,0.053256304929836136
1037,0.08196152493297097
1038,0.027381053922476507
1039,0.07032641160235722
1040,0.020500398089604095
1041,0.5160224141632249
1042,0.48332836439078686
1043,0.04390157571316436
1044,0.22197189628294042
1045,0.06521209937280024
1046,0.06694238033491237
1047,0.0186895274078754
1048,0.26060563947696946
1049,0.02710913185666711
1050,0.032603927029372065
1051,0.2207578142075474
1052,0.45658126044562986
1053,0.4569223190192524
1054,0.0570233041520787
1055,0.3417163554782208
1056,0.09266150005682681
1057,0.04405864951124289
1058,0.08002305058724375
1059,0.3033873785201309
1060,0.4188300551026239
1061,0.11844772321923244
1062,0.14517446239522164
1063,0.02590752507014352
1064,0.05140968501665713
1065,0.3804249296345366
1066,0.017850083652557868
1067,0.3863042298998913
1068,0.05957035556713837
1069,0.05600159159558637
1070,0.07018463022781435
1071,0.0799240684560973
1072,0.4447464005946215
1073,0.9440258391418532
1074,0.10400565740100987
1075,0.15458582016774963
1076,0.053575999586374136
1077,0.24231929051007614
1078,0.05366411927451907
1079,0.6758849646954894
1080,0.1767373703674571
1081,0.08033027602120428
1082,0.34888200244679896
1083,0.13366404706178267
1084,0.40060632490948855
1085,0.13196203984816512
1086,0.037809338069787084
1087,0.29089954490095776
1088,0.13724116642623144
1089,0.5728466032906251
1090,0.05960021713764685
1091,0.06220461517321582
1092,0.040139139936941216
1093,0.3948992689036077
1094,0.04725771123553207
1095,0.6135708456605252
1096,0.5571170898476681
1097,0.5047841204001489
1098,0.43873646837162383
1099,0.453315312984666
1100,0.4111182342820992
1101,0.10365960864685257
1102,0.019910640037429737
1103,0.33066148163947867
1104,0.012703069488315446
1105,0.1496828026017024
1106,0.10158274397650112
1107,0.02574132650310017
1108,0.258517485332304
1109,0.16177094236849812
1110,0.1291765522220136
1111,0.024696645760160837
1112,0.019369377820174914
1113,0.0667669641930023
1114,0.1652229628328622
1115,0.042086434878186675
1116,0.09428863227485818
1117,0.29875148684835134
1118,0.9063806119287902
1119,0.01571001648848533
1120,0.05988112629090169
1121,0.31543915352654966
1122,0.01684370074575792
1123,0.037995773487004475
1124,0.26037348629046175
1125,0.15655482793044628
1126,0.2670521472442049
1127,0.09726977452316489
1128,0.7034490924193264
1129,0.23404955924267787
1130,0.10630322533765443
1131,0.022995950216117896
1132,0.9191117202897862
1133,0.03695340964567085
1134,0.6905040246099626
1135,0.7388043813773255
1136,0.5060073589378578
1137,0.06595145137177394
1138,0.0650184421333699
1139,0.15609774981781513
1140,0.03403243788459959
1141,0.007531858333227447
1142,0.06940762900825743
1143,0.7475168985896125
1144,0.5073672420324711
1145,0.30497022464998214
1146,0.13463881695593832
1147,0.32622580763668574
1148,0.15036158641284197
1149,0.07478620047115178
1150,0.12870763891804074
1151,0.3486916135021727
1152,0.41671179884101245
1153,0.0353233853416896
1154,0.02871077038918314
1155,0.2232455830886831
1156,0.039503647494965995
1157,0.6421977684910758
1158,0.6230157087017951
1159,0.07153669865578284
1160,0.04171917584478975
1161,0.3230482240856893
1162,0.21659123404583847
1163,0.1497162492224049
1164,0.13136583169149924
1165,0.0837433352036809
1166,0.06986392898707108
1167,0.7153516129952102
1168,0.04044803841588947
1169,0.04297320171379356
1170,0.20729809346789974
1171,0.9212440003584178
1172,0.14376008856017933
1173,0.06960208780587067
1174,0.046428509317049144
1175,0.2054404240864288
1176,0.6799293497887744
1177,0.8874981974409618
1178,0.5989412883307164
1179,0.05824224991900424
1180,0.5853345015079938
1181,0.8200830378083818
1182,0.14766946300727518
1183,0.2422888593575443
1184,0.6652842186422281
1185,0.18263513406599405
1186,0.5731455308842709
1187,0.5126157951476376
1188,0.9011224787310981
1189,0.52082861553052
1190,0.028858939212427093
1191,0.8611073024196376
1192,0.03007362282031984
1193,0.888842615295238
1194,0.4611529825190502
1195,0.28788331810671536
1196,0.021265757640647916
1197,0.045227097675212005
1198,0.06451902506354246
1199,0.4359833401043094
1200,0.10280339650935956
1201,0.08766965572493349
1202,0.023111626388076536
1203,0.024666242476724397
1204,0.03681202129331954
1205,0.05583587920928345
1206,0.06392768161497994
1207,0.793747713215514
1208,0.3167079731965842
1209,0.10578438433043251
1210,0.028521127097762396
1211,0.2523637169856954
1212,0.4907275052320133
1213,0.018823609276117023
1214,0.01901502962620457
1215,0.8103983337223186
1216,0.012060640210292474
1217,0.27133883902727457
1218,0.02223499661258779
1219,0.1415843416303272
1220,0.21844328646210856
1221,0.24277938523170822
1222,0.3701625542381683
1223,0.4155782055541084
1224,0.07876962622788583
1225,0.6536792555895481
1226,0.04764123092016204
1227,0.0465130113775756
1228,0.3707583845466542
1229,0.6668841163946914
1230,0.8871844749085532
1231,0.06125828035523073
1232,0.416385523152891
1233,0.07931385364229224
1234,0.8254227511254347
1235,0.8727869674408253
1236,0.04545490676941273
1237,0.5248653053041783
1238,0.6170116149252373
1239,0.314470274102307
1240,0.02519622952307884
1241,0.05762333933963869
1242,0.23685800165730017
1243,0.04036756473332565
1244,0.17044210464307272
1245,0.3600464349527133
1246,0.4724473856428764
1247,0.16922501673641355
1248,0.030257265921853703
1249,0.2564056541319616
1250,0.051417529510502706
1251,0.657006432721538
1252,0.1528518062627142
